"month","Argentina","Australia","Belgium","Brazil","Canada","Switzerland","Chile","China","Colombia","Germany","Denmark","Egypt","Spain","Finland","France","United_Kingdom","Hong_Kong","Hungary","Indonesia","India","Israel","Italy","Japan","South_Korea","Mexico","Malaysia","Netherlands","Norway","Peru","Philippines","Poland","Portugal","Russia","Saudi_Arabia","Sweden","Thailand","Tunisia","Turkiye","Taiwan","Ukraine","United_States","Venezuela","Viet_Nam","South_Africa"
"1909-09-01 00:00:00",0.0,0.04,0.06,0.0,0.07,0.01,0.0,0.08,0.0,0.2,0.0,0.0,0.16,0.0,0.28,0.3,0.0,0.03,0.0,0.04,0.0,0.03,0.08,0.03,0.04,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.78,0.0,0.0,0.0
"1909-10-01 00:00:00",0.03,0.01,0.0,0.0,0.01,0.04,0.01,0.05,0.04,0.2,0.04,0.0,0.14,0.0,0.31,0.33,0.0,0.0,0.0,0.12,0.01,0.12,0.05,0.01,0.04,0.0,0.03,0.03,0.01,0.01,0.0,0.03,0.14,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.9,0.01,0.0,0.0
"1909-11-01 00:00:00",0.04,0.0,0.0,0.04,0.11,0.03,0.06,0.01,0.01,0.16,0.0,0.01,0.06,0.0,0.14,0.33,0.0,0.0,0.0,0.03,0.0,0.04,0.04,0.01,0.06,0.0,0.0,0.01,0.03,0.01,0.01,0.0,0.01,0.0,0.01,0.07,0.0,0.01,0.0,0.0,1.01,0.04,0.0,0.01
"1909-12-01 00:00:00",0.03,0.0,0.03,0.01,0.04,0.03,0.04,0.07,0.01,0.12,0.03,0.01,0.0,0.01,0.09,0.2,0.0,0.01,0.0,0.11,0.0,0.08,0.05,0.03,0.15,0.0,0.01,0.01,0.03,0.04,0.0,0.01,0.09,0.0,0.01,0.08,0.0,0.01,0.0,0.0,1.06,0.0,0.0,0.0
"1910-01-01 00:00:00",0.02,0.01,0.02,0.0,0.05,0.0,0.01,0.06,0.0,0.25,0.04,0.04,0.1,0.0,0.16,0.19,0.0,0.01,0.0,0.04,0.0,0.05,0.07,0.01,0.05,0.0,0.02,0.02,0.02,0.07,0.02,0.02,0.07,0.0,0.02,0.06,0.0,0.02,0.0,0.0,0.9,0.0,0.0,0.0
"1910-02-01 00:00:00",0.0,0.03,0.01,0.0,0.04,0.0,0.0,0.04,0.0,0.2,0.0,0.01,0.05,0.0,0.12,0.16,0.0,0.0,0.0,0.08,0.0,0.05,0.05,0.01,0.08,0.0,0.0,0.0,0.0,0.03,0.01,0.01,0.08,0.0,0.0,0.05,0.0,0.07,0.0,0.0,0.94,0.0,0.0,0.01
"1910-03-01 00:00:00",0.05,0.02,0.01,0.01,0.25,0.01,0.07,0.07,0.0,0.12,0.04,0.01,0.06,0.0,0.31,0.16,0.0,0.01,0.0,0.1,0.0,0.1,0.17,0.0,0.06,0.0,0.04,0.0,0.04,0.06,0.0,0.0,0.05,0.0,0.0,0.07,0.0,0.04,0.0,0.0,1.11,0.0,0.0,0.0
"1910-04-01 00:00:00",0.03,0.01,0.03,0.01,0.09,0.0,0.01,0.04,0.04,0.16,0.01,0.05,0.07,0.0,0.08,0.15,0.0,0.0,0.0,0.07,0.0,0.05,0.04,0.0,0.04,0.0,0.04,0.01,0.09,0.0,0.0,0.01,0.07,0.0,0.01,0.03,0.0,0.05,0.0,0.0,0.87,0.01,0.0,0.01
"1910-05-01 00:00:00",0.08,0.0,0.05,0.05,0.03,0.0,0.03,0.05,0.03,0.13,0.01,0.01,0.15,0.0,0.15,0.13,0.0,0.0,0.0,0.11,0.01,0.06,0.01,0.0,0.05,0.0,0.05,0.04,0.1,0.03,0.01,0.0,0.06,0.0,0.01,0.06,0.0,0.04,0.0,0.01,1.06,0.01,0.0,0.0
"1910-06-01 00:00:00",0.08,0.01,0.01,0.07,0.01,0.0,0.0,0.09,0.0,0.16,0.01,0.0,0.16,0.01,0.11,0.12,0.0,0.01,0.0,0.09,0.0,0.08,0.08,0.0,0.12,0.0,0.01,0.0,0.12,0.05,0.01,0.0,0.04,0.0,0.03,0.05,0.0,0.03,0.0,0.0,0.95,0.01,0.0,0.0
"1910-07-01 00:00:00",0.03,0.01,0.0,0.01,0.03,0.0,0.0,0.09,0.0,0.17,0.0,0.04,0.17,0.01,0.17,0.19,0.0,0.0,0.0,0.04,0.01,0.13,0.06,0.0,0.04,0.0,0.01,0.14,0.01,0.04,0.01,0.04,0.09,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.01
"1910-08-01 00:00:00",0.0,0.01,0.03,0.0,0.03,0.0,0.01,0.05,0.0,0.12,0.0,0.01,0.27,0.0,0.16,0.2,0.0,0.0,0.0,0.07,0.0,0.12,0.05,0.0,0.08,0.0,0.0,0.01,0.0,0.03,0.0,0.05,0.05,0.0,0.0,0.07,0.0,0.01,0.0,0.0,1.06,0.0,0.0,0.0
"1910-09-01 00:00:00",0.01,0.01,0.0,0.01,0.03,0.0,0.01,0.06,0.0,0.11,0.01,0.03,0.07,0.0,0.07,0.1,0.0,0.0,0.0,0.06,0.0,0.03,0.03,0.0,0.01,0.0,0.03,0.01,0.01,0.06,0.03,0.01,0.03,0.0,0.0,0.04,0.0,0.03,0.0,0.0,0.83,0.0,0.0,0.0
"1910-10-01 00:00:00",0.01,0.0,0.05,0.1,0.01,0.01,0.01,0.03,0.0,0.18,0.01,0.01,0.23,0.0,0.39,0.32,0.0,0.0,0.0,0.05,0.0,0.18,0.04,0.0,0.05,0.0,0.01,0.0,0.04,0.01,0.0,0.36,0.09,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.92,0.03,0.0,0.0
"1910-11-01 00:00:00",0.01,0.03,0.0,0.12,0.04,0.03,0.0,0.03,0.0,0.12,0.0,0.01,0.09,0.0,0.24,0.27,0.0,0.0,0.0,0.05,0.0,0.03,0.08,0.0,0.4,0.01,0.0,0.0,0.01,0.07,0.0,0.04,0.04,0.0,0.0,0.04,0.0,0.03,0.0,0.0,1.08,0.0,0.0,0.0
"1910-12-01 00:00:00",0.03,0.03,0.0,0.07,0.04,0.0,0.01,0.07,0.01,0.14,0.0,0.0,0.04,0.0,0.17,0.17,0.01,0.01,0.0,0.05,0.01,0.07,0.13,0.0,0.33,0.0,0.03,0.0,0.08,0.09,0.0,0.05,0.05,0.0,0.0,0.04,0.01,0.03,0.01,0.0,1.18,0.01,0.0,0.01
"1911-01-01 00:00:00",0.06,0.01,0.05,0.14,0.1,0.0,0.01,0.1,0.03,0.28,0.0,0.03,0.14,0.0,0.17,0.37,0.0,0.0,0.0,0.09,0.01,0.1,0.19,0.0,0.08,0.0,0.04,0.01,0.14,0.06,0.01,0.03,0.18,0.0,0.01,0.08,0.0,0.11,0.0,0.0,1.44,0.01,0.0,0.0
"1911-02-01 00:00:00",0.03,0.01,0.01,0.0,0.07,0.0,0.0,0.11,0.0,0.19,0.0,0.06,0.06,0.0,0.11,0.26,0.0,0.0,0.0,0.09,0.0,0.11,0.16,0.0,0.23,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.19,0.0,0.01,0.07,0.0,0.09,0.0,0.0,1.02,0.01,0.0,0.0
"1911-03-01 00:00:00",0.04,0.04,0.03,0.04,0.11,0.0,0.01,0.33,0.01,0.46,0.0,0.01,0.16,0.0,0.37,0.5,0.0,0.03,0.0,0.16,0.0,0.11,0.44,0.01,1.75,0.0,0.07,0.0,0.03,0.08,0.0,0.0,0.36,0.0,0.0,0.09,0.0,0.11,0.0,0.0,2.72,0.04,0.0,0.07
"1911-04-01 00:00:00",0.01,0.0,0.0,0.03,0.05,0.03,0.03,0.08,0.01,0.22,0.01,0.07,0.2,0.0,0.36,0.48,0.0,0.03,0.0,0.12,0.0,0.09,0.18,0.0,0.87,0.0,0.04,0.0,0.01,0.05,0.0,0.03,0.14,0.0,0.04,0.13,0.01,0.1,0.0,0.0,1.72,0.03,0.0,0.03
"1911-05-01 00:00:00",0.01,0.01,0.04,0.01,0.07,0.08,0.0,0.18,0.0,0.31,0.03,0.0,0.23,0.0,0.32,0.38,0.0,0.0,0.0,0.08,0.0,0.08,0.15,0.0,0.84,0.0,0.01,0.0,0.01,0.08,0.0,0.07,0.13,0.0,0.0,0.01,0.0,0.08,0.0,0.0,1.71,0.03,0.0,0.01
"1911-06-01 00:00:00",0.03,0.01,0.04,0.03,0.07,0.01,0.0,0.03,0.0,0.14,0.04,0.0,0.11,0.01,0.19,0.21,0.0,0.01,0.0,0.01,0.0,0.07,0.06,0.03,0.26,0.0,0.03,0.03,0.0,0.03,0.0,0.06,0.07,0.0,0.03,0.04,0.0,0.06,0.0,0.0,0.92,0.01,0.0,0.0
"1911-07-01 00:00:00",0.01,0.04,0.05,0.03,0.1,0.01,0.0,0.08,0.03,0.41,0.0,0.03,0.19,0.01,0.41,0.45,0.0,0.01,0.0,0.12,0.0,0.12,0.13,0.01,0.15,0.0,0.05,0.05,0.0,0.01,0.0,0.13,0.12,0.0,0.01,0.03,0.0,0.08,0.0,0.0,1.38,0.05,0.0,0.04
"1911-08-01 00:00:00",0.0,0.08,0.03,0.0,0.07,0.01,0.03,0.05,0.0,0.35,0.0,0.0,0.12,0.0,0.46,0.53,0.0,0.0,0.01,0.05,0.0,0.09,0.14,0.03,0.23,0.0,0.01,0.0,0.01,0.01,0.0,0.04,0.08,0.0,0.0,0.01,0.0,0.05,0.0,0.0,1.5,0.0,0.0,0.0
"1911-09-01 00:00:00",0.04,0.04,0.07,0.08,0.19,0.21,0.01,0.28,0.01,0.97,0.0,0.19,0.31,0.03,0.97,0.86,0.01,0.03,0.01,0.13,0.0,0.99,0.21,0.04,0.1,0.0,0.01,0.0,0.04,0.07,0.03,0.11,0.25,0.0,0.0,0.08,0.1,0.93,0.0,0.0,2.26,0.0,0.0,0.01
"1911-10-01 00:00:00",0.03,0.01,0.08,0.03,0.06,0.05,0.01,0.71,0.01,0.88,0.03,0.12,0.12,0.01,0.51,1.06,0.0,0.04,0.0,0.08,0.01,1.22,0.3,0.0,0.21,0.0,0.03,0.0,0.0,0.1,0.01,0.08,0.25,0.0,0.0,0.1,0.04,1.27,0.0,0.0,2.43,0.01,0.0,0.0
"1911-11-01 00:00:00",0.06,0.0,0.04,0.0,0.11,0.07,0.0,0.58,0.03,0.57,0.01,0.08,0.12,0.0,0.48,0.76,0.0,0.04,0.0,0.15,0.01,0.36,0.21,0.0,0.22,0.0,0.01,0.03,0.01,0.07,0.0,0.01,0.35,0.0,0.03,0.04,0.01,0.3,0.01,0.0,2.02,0.03,0.03,0.0
"1911-12-01 00:00:00",0.0,0.0,0.04,0.0,0.06,0.04,0.0,0.26,0.0,0.31,0.01,0.01,0.11,0.01,0.24,0.79,0.0,0.0,0.01,0.23,0.01,0.13,0.17,0.0,0.13,0.0,0.01,0.0,0.0,0.08,0.0,0.01,0.72,0.0,0.03,0.04,0.0,0.15,0.0,0.0,1.62,0.0,0.0,0.0
"1912-01-01 00:00:00",0.03,0.0,0.03,0.03,0.08,0.03,0.0,0.4,0.0,0.39,0.0,0.07,0.07,0.0,0.43,0.47,0.0,0.04,0.0,0.04,0.0,0.25,0.1,0.0,0.08,0.0,0.01,0.01,0.01,0.06,0.01,0.04,0.17,0.0,0.01,0.03,0.01,0.26,0.0,0.0,1.44,0.0,0.0,0.0
"1912-02-01 00:00:00",0.01,0.03,0.03,0.03,0.0,0.01,0.0,0.08,0.06,0.33,0.03,0.03,0.13,0.0,0.42,0.4,0.0,0.01,0.01,0.06,0.03,0.23,0.06,0.0,0.58,0.0,0.03,0.0,0.0,0.06,0.01,0.04,0.1,0.0,0.0,0.04,0.0,0.1,0.0,0.0,1.66,0.04,0.0,0.03
"1912-03-01 00:00:00",0.0,0.02,0.04,0.01,0.0,0.0,0.0,0.29,0.01,0.36,0.0,0.01,0.12,0.04,0.36,0.46,0.01,0.02,0.0,0.1,0.0,0.19,0.14,0.0,0.56,0.0,0.0,0.0,0.0,0.09,0.0,0.01,0.17,0.0,0.01,0.05,0.0,0.14,0.0,0.0,1.49,0.01,0.0,0.01
"1912-04-01 00:00:00",0.0,0.01,0.01,0.0,0.04,0.0,0.0,0.1,0.0,0.14,0.01,0.06,0.11,0.0,0.23,0.3,0.0,0.03,0.0,0.11,0.04,0.13,0.11,0.0,0.3,0.0,0.0,0.0,0.01,0.06,0.0,0.01,0.06,0.0,0.0,0.1,0.01,0.11,0.0,0.0,1.18,0.0,0.01,0.0
"1912-05-01 00:00:00",0.03,0.01,0.0,0.03,0.07,0.04,0.01,0.06,0.0,0.27,0.01,0.0,0.19,0.0,0.18,0.22,0.0,0.03,0.0,0.07,0.0,0.27,0.12,0.0,0.69,0.0,0.0,0.01,0.01,0.03,0.0,0.03,0.12,0.0,0.01,0.03,0.0,0.16,0.0,0.0,1.83,0.0,0.0,0.0
"1912-06-01 00:00:00",0.01,0.0,0.05,0.01,0.03,0.0,0.0,0.08,0.0,0.19,0.01,0.03,0.19,0.01,0.16,0.23,0.0,0.0,0.0,0.1,0.0,0.23,0.07,0.0,0.25,0.0,0.03,0.0,0.0,0.03,0.0,0.01,0.08,0.0,0.0,0.07,0.0,0.11,0.0,0.0,1.34,0.0,0.0,0.0
"1912-07-01 00:00:00",0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.04,0.0,0.15,0.01,0.0,0.13,0.01,0.04,0.3,0.0,0.01,0.0,0.06,0.0,0.13,0.04,0.01,0.27,0.0,0.04,0.0,0.0,0.0,0.0,0.09,0.07,0.0,0.03,0.04,0.0,0.16,0.0,0.0,1.17,0.0,0.0,0.01
"1912-08-01 00:00:00",0.02,0.05,0.02,0.02,0.09,0.03,0.03,0.14,0.02,0.27,0.02,0.03,0.06,0.0,0.21,0.46,0.0,0.02,0.0,0.15,0.0,0.11,0.06,0.0,0.35,0.0,0.02,0.02,0.02,0.02,0.02,0.0,0.12,0.0,0.05,0.03,0.0,0.29,0.0,0.0,1.82,0.0,0.0,0.02
"1912-09-01 00:00:00",0.0,0.01,0.03,0.0,0.06,0.04,0.0,0.08,0.01,0.26,0.04,0.04,0.04,0.01,0.29,0.44,0.01,0.03,0.0,0.19,0.0,0.12,0.1,0.01,0.62,0.0,0.08,0.01,0.0,0.04,0.01,0.01,0.12,0.0,0.04,0.01,0.0,0.21,0.0,0.0,1.81,0.01,0.0,0.04
"1912-10-01 00:00:00",0.04,0.03,0.07,0.01,0.19,0.1,0.0,0.18,0.03,0.93,0.0,0.11,0.17,0.01,0.94,1.61,0.0,0.15,0.0,0.21,0.0,0.66,0.14,0.03,0.32,0.0,0.06,0.0,0.06,0.06,0.06,0.01,0.68,0.0,0.03,0.06,0.03,2.2,0.03,0.0,3.49,0.01,0.0,0.07
"1912-11-01 00:00:00",0.03,0.04,0.04,0.01,0.1,0.06,0.0,0.07,0.0,0.98,0.01,0.08,0.06,0.0,0.88,1.6,0.0,0.53,0.0,0.14,0.04,0.61,0.01,0.0,0.14,0.0,0.08,0.0,0.0,0.01,0.1,0.0,1.05,0.0,0.0,0.1,0.0,2.02,0.0,0.01,3.03,0.0,0.01,0.03
"1912-12-01 00:00:00",0.0,0.04,0.07,0.0,0.05,0.08,0.01,0.04,0.03,0.43,0.0,0.01,0.12,0.0,0.46,0.89,0.0,0.24,0.0,0.05,0.0,0.3,0.11,0.01,0.23,0.0,0.01,0.0,0.0,0.03,0.08,0.0,0.46,0.0,0.0,0.04,0.0,0.67,0.0,0.0,1.61,0.01,0.0,0.0
"1913-01-01 00:00:00",0.04,0.03,0.01,0.05,0.14,0.01,0.03,0.1,0.0,0.27,0.0,0.04,0.08,0.0,0.38,0.69,0.0,0.04,0.0,0.08,0.0,0.23,0.04,0.0,0.22,0.0,0.03,0.01,0.04,0.16,0.01,0.03,0.29,0.0,0.0,0.0,0.0,0.48,0.01,0.0,1.44,0.03,0.0,0.01
"1913-02-01 00:00:00",0.04,0.0,0.03,0.03,0.09,0.03,0.01,0.07,0.01,0.34,0.0,0.04,0.17,0.0,0.31,0.38,0.0,0.01,0.0,0.11,0.0,0.07,0.03,0.0,1.29,0.0,0.09,0.0,0.01,0.06,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.28,0.0,0.0,2.22,0.06,0.0,0.01
"1913-03-01 00:00:00",0.01,0.01,0.02,0.0,0.09,0.0,0.0,0.05,0.01,0.35,0.04,0.06,0.06,0.0,0.35,0.48,0.0,0.11,0.0,0.21,0.01,0.22,0.0,0.0,0.5,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.06,0.0,0.27,0.0,0.0,1.59,0.05,0.0,0.01
"1913-04-01 00:00:00",0.01,0.04,0.05,0.0,0.08,0.04,0.0,0.09,0.0,0.41,0.0,0.01,0.03,0.01,0.39,0.68,0.0,0.14,0.0,0.08,0.0,0.31,0.19,0.0,0.22,0.0,0.01,0.01,0.0,0.04,0.0,0.0,0.26,0.0,0.0,0.07,0.0,0.26,0.01,0.0,1.58,0.0,0.0,0.04
"1913-05-01 00:00:00",0.01,0.04,0.04,0.04,0.05,0.03,0.0,0.09,0.01,0.27,0.01,0.0,0.11,0.01,0.36,0.6,0.0,0.03,0.0,0.07,0.0,0.15,0.29,0.03,0.32,0.0,0.0,0.01,0.01,0.08,0.04,0.01,0.2,0.0,0.03,0.07,0.0,0.17,0.01,0.0,1.49,0.0,0.0,0.0
"1913-06-01 00:00:00",0.0,0.0,0.01,0.0,0.04,0.03,0.0,0.03,0.0,0.13,0.0,0.01,0.07,0.01,0.21,0.34,0.0,0.03,0.0,0.11,0.0,0.03,0.06,0.0,0.13,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.15,0.0,0.01,0.01,0.0,0.08,0.0,0.0,0.85,0.0,0.0,0.01
"1913-07-01 00:00:00",0.03,0.0,0.05,0.06,0.09,0.0,0.02,0.41,0.06,0.44,0.03,0.0,0.23,0.02,0.55,1.11,0.0,0.06,0.02,0.12,0.0,0.2,0.38,0.0,0.61,0.0,0.03,0.03,0.06,0.03,0.0,0.09,0.49,0.0,0.08,0.05,0.0,0.58,0.0,0.0,2.35,0.05,0.0,0.08
"1913-08-01 00:00:00",0.09,0.03,0.06,0.09,0.1,0.0,0.06,0.25,0.12,0.36,0.03,0.03,0.26,0.0,0.39,0.62,0.01,0.01,0.0,0.2,0.0,0.22,0.19,0.0,1.1,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.19,0.0,0.01,0.15,0.0,0.28,0.01,0.0,2.35,0.32,0.0,0.0
"1913-09-01 00:00:00",0.03,0.0,0.04,0.01,0.13,0.0,0.01,0.16,0.0,0.31,0.0,0.01,0.04,0.0,0.25,0.34,0.0,0.03,0.0,0.12,0.0,0.06,0.22,0.01,0.41,0.0,0.07,0.0,0.01,0.01,0.0,0.01,0.16,0.0,0.03,0.01,0.0,0.2,0.0,0.0,1.33,0.03,0.0,0.0
"1913-10-01 00:00:00",0.03,0.0,0.0,0.03,0.03,0.0,0.0,0.03,0.0,0.17,0.0,0.0,0.08,0.0,0.25,0.28,0.0,0.0,0.0,0.06,0.0,0.03,0.08,0.0,0.53,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.95,0.01,0.0,0.0
"1913-11-01 00:00:00",0.0,0.01,0.09,0.01,0.04,0.03,0.0,0.14,0.01,0.52,0.03,0.01,0.22,0.0,0.3,0.54,0.0,0.01,0.0,0.16,0.0,0.04,0.16,0.0,1.38,0.0,0.04,0.05,0.0,0.05,0.0,0.0,0.08,0.0,0.01,0.08,0.0,0.04,0.0,0.0,2.15,0.04,0.01,0.0
"1913-12-01 00:00:00",0.03,0.0,0.0,0.0,0.07,0.03,0.0,0.05,0.03,0.21,0.01,0.03,0.22,0.01,0.11,0.48,0.0,0.01,0.0,0.09,0.0,0.05,0.09,0.0,0.83,0.0,0.0,0.0,0.0,0.12,0.01,0.01,0.05,0.0,0.0,0.05,0.0,0.04,0.0,0.0,1.54,0.0,0.0,0.0
"1914-01-01 00:00:00",0.0,0.01,0.03,0.03,0.04,0.01,0.0,0.08,0.07,0.28,0.0,0.0,0.08,0.0,0.36,0.41,0.0,0.03,0.0,0.11,0.0,0.07,0.27,0.01,0.84,0.0,0.01,0.0,0.0,0.07,0.03,0.0,0.16,0.0,0.0,0.03,0.0,0.05,0.0,0.0,1.84,0.01,0.0,0.07
"1914-02-01 00:00:00",0.04,0.01,0.0,0.03,0.1,0.03,0.03,0.07,0.06,0.29,0.01,0.07,0.22,0.0,0.32,0.65,0.0,0.0,0.0,0.1,0.0,0.19,0.14,0.0,1.24,0.0,0.0,0.01,0.12,0.06,0.01,0.06,0.06,0.0,0.03,0.07,0.01,0.07,0.0,0.0,2.36,0.03,0.0,0.06
"1914-03-01 00:00:00",0.03,0.03,0.0,0.03,0.12,0.03,0.01,0.06,0.05,0.31,0.01,0.03,0.13,0.01,0.36,0.82,0.0,0.0,0.0,0.08,0.0,0.14,0.17,0.0,0.78,0.0,0.05,0.03,0.01,0.06,0.01,0.01,0.17,0.0,0.03,0.03,0.0,0.05,0.0,0.0,2.0,0.03,0.0,0.04
"1914-04-01 00:00:00",0.33,0.01,0.01,0.38,0.37,0.0,0.33,0.16,0.08,0.95,0.07,0.05,0.84,0.01,0.57,1.22,0.0,0.04,0.0,0.25,0.0,0.22,0.33,0.0,3.48,0.0,0.04,0.04,0.03,0.17,0.03,0.0,0.07,0.0,0.01,0.22,0.0,0.04,0.0,0.01,5.07,0.04,0.0,0.11
"1914-05-01 00:00:00",0.18,0.05,0.04,0.35,0.18,0.04,0.21,0.1,0.0,0.54,0.01,0.08,0.41,0.0,0.41,0.65,0.0,0.01,0.0,0.24,0.0,0.15,0.17,0.0,2.22,0.0,0.13,0.01,0.06,0.1,0.0,0.03,0.05,0.0,0.01,0.08,0.0,0.1,0.01,0.0,3.51,0.03,0.01,0.0
"1914-06-01 00:00:00",0.07,0.0,0.01,0.14,0.05,0.01,0.05,0.08,0.03,0.3,0.01,0.0,0.23,0.0,0.18,0.45,0.0,0.05,0.0,0.07,0.0,0.23,0.1,0.0,1.37,0.0,0.07,0.01,0.01,0.04,0.0,0.03,0.08,0.0,0.04,0.08,0.0,0.14,0.0,0.0,2.49,0.03,0.0,0.01
"1914-07-01 00:00:00",0.18,0.05,0.21,0.25,0.3,0.1,0.15,0.11,0.11,2.14,0.07,0.07,0.12,0.07,1.81,2.18,0.0,1.04,0.0,0.12,0.0,0.67,0.33,0.0,0.8,0.0,0.19,0.15,0.07,0.08,0.1,0.07,1.79,0.0,0.04,0.14,0.0,0.22,0.0,0.0,4.47,0.04,0.0,0.05
"1914-08-01 00:00:00",0.32,0.3,4.63,0.19,1.22,1.6,0.15,1.29,0.01,12.58,1.01,0.25,0.58,0.44,9.53,10.89,0.04,1.47,0.0,0.41,0.01,2.85,2.23,0.11,0.41,0.0,2.15,0.36,0.07,0.27,0.84,0.21,5.65,0.0,0.53,0.56,0.04,0.85,0.01,0.03,15.98,0.05,0.01,0.16
"1914-09-01 00:00:00",0.22,0.13,2.65,0.2,0.56,0.47,0.12,0.63,0.07,10.09,0.63,0.23,0.4,0.2,7.47,8.26,0.01,0.92,0.0,0.63,0.06,2.24,1.38,0.07,0.71,0.0,1.38,0.23,0.17,0.12,1.12,0.04,4.37,0.0,0.39,0.24,0.04,1.04,0.0,0.03,12.98,0.06,0.0,0.33
"1914-10-01 00:00:00",0.12,0.17,3.46,0.09,0.7,0.5,0.08,0.36,0.03,8.33,0.34,0.38,0.26,0.04,5.61,7.29,0.0,0.74,0.0,0.62,0.0,1.4,0.79,0.01,0.34,0.0,2.09,0.16,0.09,0.19,1.36,0.34,3.58,0.0,0.15,0.3,0.01,0.94,0.0,0.03,10.7,0.03,0.0,0.34
"1914-11-01 00:00:00",0.13,0.16,2.35,0.16,0.47,0.43,0.25,0.26,0.04,7.11,0.42,0.88,0.26,0.09,4.77,6.65,0.0,0.6,0.0,0.92,0.01,1.21,0.59,0.01,0.68,0.0,1.16,0.17,0.04,0.09,1.34,0.11,3.55,0.0,0.28,0.18,0.09,2.06,0.0,0.01,10.27,0.01,0.0,0.22
"1914-12-01 00:00:00",0.2,0.19,2.21,0.07,0.4,0.23,0.19,0.43,0.04,6.55,0.24,0.23,0.2,0.12,4.18,5.46,0.0,0.75,0.0,0.34,0.04,0.98,0.81,0.04,0.59,0.0,0.94,0.13,0.05,0.32,1.52,0.12,2.99,0.0,0.32,0.17,0.04,0.96,0.0,0.01,9.5,0.01,0.0,0.2
"1915-01-01 00:00:00",0.15,0.21,1.26,0.09,0.28,0.37,0.03,0.19,0.05,5.34,0.37,0.21,0.2,0.03,3.23,4.75,0.0,0.69,0.0,0.32,0.03,1.3,0.36,0.0,0.45,0.0,0.83,0.25,0.04,0.08,1.11,0.08,2.41,0.0,0.37,0.15,0.0,0.97,0.0,0.0,7.6,0.0,0.0,0.16
"1915-02-01 00:00:00",0.21,0.21,1.62,0.18,0.4,0.22,0.04,0.49,0.0,8.31,0.84,0.28,0.43,0.0,4.1,7.19,0.0,0.66,0.0,0.37,0.03,0.87,0.59,0.0,0.44,0.0,1.22,0.6,0.07,0.1,0.94,0.16,2.86,0.0,0.44,0.19,0.0,0.81,0.0,0.0,10.36,0.0,0.01,0.12
"1915-03-01 00:00:00",0.15,0.16,1.28,0.19,0.39,0.33,0.15,0.29,0.04,6.11,0.27,0.16,0.28,0.07,4.09,5.1,0.0,0.47,0.0,0.32,0.04,1.23,0.48,0.05,0.59,0.0,0.81,0.23,0.04,0.07,0.68,0.09,2.8,0.0,0.19,0.12,0.01,1.5,0.01,0.01,8.53,0.03,0.0,0.09
"1915-04-01 00:00:00",0.15,0.09,1.36,0.05,0.41,0.45,0.09,0.37,0.01,5.4,0.23,0.24,0.27,0.07,3.64,4.78,0.0,0.81,0.0,0.25,0.01,1.28,0.43,0.0,0.47,0.0,0.79,0.15,0.03,0.05,0.59,0.04,2.34,0.0,0.17,0.11,0.03,1.16,0.0,0.0,7.62,0.0,0.0,0.05
"1915-05-01 00:00:00",0.2,0.26,1.08,0.06,0.38,0.52,0.12,0.59,0.01,7.15,0.22,0.15,0.33,0.01,4.19,5.99,0.01,0.91,0.0,0.4,0.08,2.85,0.52,0.03,0.44,0.0,0.69,0.19,0.05,0.01,0.67,0.12,2.65,0.0,0.13,0.28,0.01,1.48,0.01,0.0,10.05,0.03,0.0,0.15
"1915-06-01 00:00:00",0.1,0.12,1.03,0.15,0.55,0.52,0.12,0.32,0.01,6.93,0.23,0.14,0.23,0.0,3.94,5.97,0.0,0.8,0.0,0.41,0.04,2.9,0.33,0.01,0.76,0.0,0.89,0.19,0.04,0.07,0.65,0.07,3.44,0.0,0.28,0.17,0.03,1.13,0.0,0.0,10.66,0.0,0.0,0.06
"1915-07-01 00:00:00",0.07,0.23,0.83,0.07,0.38,0.4,0.08,0.21,0.01,6.38,0.23,0.22,0.14,0.01,3.38,5.15,0.0,0.53,0.0,0.31,0.03,2.11,0.3,0.03,0.66,0.01,0.68,0.19,0.01,0.05,1.16,0.0,2.96,0.0,0.37,0.38,0.0,1.29,0.0,0.0,9.94,0.03,0.0,0.18
"1915-08-01 00:00:00",0.35,0.29,1.05,0.27,0.36,0.43,0.27,0.24,0.03,7.08,0.35,0.23,0.29,0.09,3.5,5.59,0.0,0.69,0.01,0.32,0.04,2.34,0.45,0.01,0.98,0.0,0.76,0.24,0.04,0.17,1.25,0.17,3.83,0.0,0.39,0.21,0.03,1.72,0.0,0.05,10.59,0.01,0.0,0.09
