"Year","Economy_Label","Flow_Label","US_at_current_prices_in_millions_Value"
"1993-01-01 00:00:00","Netherlands","Exports",124592.0
"1993-01-01 00:00:00","Netherlands","Imports",112248.0
"1993-01-01 00:00:00","Norway","Exports",31978.0
"1993-01-01 00:00:00","Norway","Imports",24081.0
"1993-01-01 00:00:00","Peru","Exports",3385.0
"1993-01-01 00:00:00","Peru","Imports",4231.0
"1993-01-01 00:00:00","Philippines","Exports",11129.0
"1993-01-01 00:00:00","Philippines","Imports",18688.0
"1993-01-01 00:00:00","Poland","Exports",14140.0
"1993-01-01 00:00:00","Poland","Imports",20180.0
"1993-01-01 00:00:00","Portugal","Exports",15439.0
"1993-01-01 00:00:00","Portugal","Imports",24243.0
"1993-01-01 00:00:00","South_Korea","Exports",82236.0
"1993-01-01 00:00:00","South_Korea","Imports",83800.0
"1993-01-01 00:00:00","Russia","Exports",44297.0
"1993-01-01 00:00:00","Russia","Imports",36135.0
"1993-01-01 00:00:00","Saudi_Arabia","Exports",42395.0
"1993-01-01 00:00:00","Saudi_Arabia","Imports",28198.0
"1993-01-01 00:00:00","South_Africa","Exports",24222.0
"1993-01-01 00:00:00","South_Africa","Imports",19991.0
"1993-01-01 00:00:00","Spain","Exports",64676.0
"1993-01-01 00:00:00","Spain","Imports",77606.0
"1993-01-01 00:00:00","Sweden","Exports",49934.0
"1993-01-01 00:00:00","Sweden","Imports",42713.0
"1993-01-01 00:00:00","Switzerland","Exports",63185.0
"1993-01-01 00:00:00","Switzerland","Imports",60828.0
"1993-01-01 00:00:00","Thailand","Exports",36969.0
"1993-01-01 00:00:00","Thailand","Imports",46077.0
"1993-01-01 00:00:00","Tunisia","Exports",3747.0
"1993-01-01 00:00:00","Tunisia","Imports",6153.0
"1993-01-01 00:00:00","Turkiye","Exports",15343.0
"1993-01-01 00:00:00","Turkiye","Imports",29428.0
"1993-01-01 00:00:00","Ukraine","Exports",7817.0
"1993-01-01 00:00:00","Ukraine","Imports",9533.0
"1993-01-01 00:00:00","United_Kingdom","Exports",181578.0
"1993-01-01 00:00:00","United_Kingdom","Imports",209549.0
"1993-01-01 00:00:00","United_States","Exports",464773.0
"1993-01-01 00:00:00","United_States","Imports",603438.0
"1993-01-01 00:00:00","Venezuela","Exports",14686.0
"1993-01-01 00:00:00","Venezuela","Imports",12510.0
"1993-01-01 00:00:00","Viet_Nam","Exports",2985.0
"1993-01-01 00:00:00","Viet_Nam","Imports",3532.0
"1994-01-01 00:00:00","Argentina","Exports",15839.0
"1994-01-01 00:00:00","Argentina","Imports",21590.0
"1994-01-01 00:00:00","Australia","Exports",47528.0
"1994-01-01 00:00:00","Australia","Imports",53425.0
"1994-01-01 00:00:00","Belgium","Exports",141538.0
"1994-01-01 00:00:00","Belgium","Imports",127299.0
"1994-01-01 00:00:00","Brazil","Exports",43545.0
"1994-01-01 00:00:00","Brazil","Imports",36192.0
"1994-01-01 00:00:00","Canada","Exports",165376.0
"1994-01-01 00:00:00","Canada","Imports",155072.0
"1994-01-01 00:00:00","Chile","Exports",11604.0
"1994-01-01 00:00:00","Chile","Imports",11820.0
"1994-01-01 00:00:00","China","Exports",121006.0
"1994-01-01 00:00:00","China","Imports",115637.0
"1994-01-01 00:00:00","Hong_Kong","Exports",151465.0
"1994-01-01 00:00:00","Hong_Kong","Imports",165878.0
"1994-01-01 00:00:00","Taiwan","Exports",94078.0
"1994-01-01 00:00:00","Taiwan","Imports",85484.0
"1994-01-01 00:00:00","Colombia","Exports",8479.0
"1994-01-01 00:00:00","Colombia","Imports",11883.0
"1994-01-01 00:00:00","Denmark","Exports",42314.0
"1994-01-01 00:00:00","Denmark","Imports",36668.0
"1994-01-01 00:00:00","Egypt","Exports",3463.0
"1994-01-01 00:00:00","Egypt","Imports",10185.0
"1994-01-01 00:00:00","Finland","Exports",29703.0
"1994-01-01 00:00:00","Finland","Imports",23275.0
"1994-01-01 00:00:00","France","Exports",251262.0
"1994-01-01 00:00:00","France","Imports",252216.0
"1994-01-01 00:00:00","Germany","Exports",426600.0
"1994-01-01 00:00:00","Germany","Imports",381089.0
"1994-01-01 00:00:00","Hungary","Exports",10700.0
"1994-01-01 00:00:00","Hungary","Imports",14555.0
"1994-01-01 00:00:00","India","Exports",25022.0
"1994-01-01 00:00:00","India","Imports",26843.0
"1994-01-01 00:00:00","Indonesia","Exports",0.0
"1994-01-01 00:00:00","Indonesia","Imports",0.0
"1994-01-01 00:00:00","Israel","Exports",16884.0
"1994-01-01 00:00:00","Israel","Imports",25237.0
"1994-01-01 00:00:00","Italy","Exports",191362.0
"1994-01-01 00:00:00","Italy","Imports",169166.0
"1994-01-01 00:00:00","Japan","Exports",397273.0
"1994-01-01 00:00:00","Japan","Imports",275228.0
"1994-01-01 00:00:00","Malaysia","Exports",58845.0
"1994-01-01 00:00:00","Malaysia","Imports",59600.0
"1994-01-01 00:00:00","Mexico","Exports",60882.0
"1994-01-01 00:00:00","Mexico","Imports",81986.0
"1994-01-01 00:00:00","Netherlands","Exports",153163.0
"1994-01-01 00:00:00","Netherlands","Imports",142703.0
"1994-01-01 00:00:00","Norway","Exports",34785.0
"1994-01-01 00:00:00","Norway","Imports",27432.0
"1994-01-01 00:00:00","Peru","Exports",4424.0
"1994-01-01 00:00:00","Peru","Imports",5626.0
"1994-01-01 00:00:00","Philippines","Exports",13304.0
"1994-01-01 00:00:00","Philippines","Imports",22641.0
"1994-01-01 00:00:00","Poland","Exports",17240.0
"1994-01-01 00:00:00","Poland","Imports",22680.0
"1994-01-01 00:00:00","Portugal","Exports",17972.0
"1994-01-01 00:00:00","Portugal","Imports",27041.0
"1994-01-01 00:00:00","South_Korea","Exports",96013.0
"1994-01-01 00:00:00","South_Korea","Imports",102348.0
"1994-01-01 00:00:00","Russia","Exports",67379.0
"1994-01-01 00:00:00","Russia","Imports",50452.0
"1994-01-01 00:00:00","Saudi_Arabia","Exports",42614.0
"1994-01-01 00:00:00","Saudi_Arabia","Imports",23338.0
"1994-01-01 00:00:00","South_Africa","Exports",25308.0
"1994-01-01 00:00:00","South_Africa","Imports",23363.0
"1994-01-01 00:00:00","Spain","Exports",76641.0
"1994-01-01 00:00:00","Spain","Imports",88788.0
"1994-01-01 00:00:00","Sweden","Exports",65822.0
"1994-01-01 00:00:00","Sweden","Imports",55458.0
"1994-01-01 00:00:00","Switzerland","Exports",70360.0
"1994-01-01 00:00:00","Switzerland","Imports",67997.0
"1994-01-01 00:00:00","Thailand","Exports",45261.0
"1994-01-01 00:00:00","Thailand","Imports",54459.0
"1994-01-01 00:00:00","Tunisia","Exports",4657.0
"1994-01-01 00:00:00","Tunisia","Imports",6581.0
"1994-01-01 00:00:00","Turkiye","Exports",18106.0
"1994-01-01 00:00:00","Turkiye","Imports",23270.0
"1994-01-01 00:00:00","Ukraine","Exports",10305.0
"1994-01-01 00:00:00","Ukraine","Imports",10748.0
"1994-01-01 00:00:00","United_Kingdom","Exports",204915.0
"1994-01-01 00:00:00","United_Kingdom","Imports",233893.0
"1994-01-01 00:00:00","United_States","Exports",512627.0
"1994-01-01 00:00:00","United_States","Imports",689215.0
"1994-01-01 00:00:00","Venezuela","Exports",16089.0
"1994-01-01 00:00:00","Venezuela","Imports",9187.0
"1994-01-01 00:00:00","Viet_Nam","Exports",4054.0
"1994-01-01 00:00:00","Viet_Nam","Imports",5826.0
"1995-01-01 00:00:00","Argentina","Exports",20963.0
"1995-01-01 00:00:00","Argentina","Imports",20122.0
"1995-01-01 00:00:00","Australia","Exports",53111.0
"1995-01-01 00:00:00","Australia","Imports",61283.0
"1995-01-01 00:00:00","Belgium","Exports",178281.0
"1995-01-01 00:00:00","Belgium","Imports",164951.0
"1995-01-01 00:00:00","Brazil","Exports",46506.0
"1995-01-01 00:00:00","Brazil","Imports",54137.0
"1995-01-01 00:00:00","Canada","Exports",192203.0
"1995-01-01 00:00:00","Canada","Imports",168041.0
"1995-01-01 00:00:00","Chile","Exports",16024.0
"1995-01-01 00:00:00","Chile","Imports",15898.0
"1995-01-01 00:00:00","China","Exports",148780.0
"1995-01-01 00:00:00","China","Imports",132079.0
"1995-01-01 00:00:00","Hong_Kong","Exports",173871.0
"1995-01-01 00:00:00","Hong_Kong","Imports",196072.0
"1995-01-01 00:00:00","Taiwan","Exports",113047.0
"1995-01-01 00:00:00","Taiwan","Imports",103558.0
"1995-01-01 00:00:00","Colombia","Exports",10126.0
"1995-01-01 00:00:00","Colombia","Imports",13853.0
"1995-01-01 00:00:00","Denmark","Exports",50911.0
"1995-01-01 00:00:00","Denmark","Imports",45940.0
"1995-01-01 00:00:00","Egypt","Exports",3435.0
"1995-01-01 00:00:00","Egypt","Imports",11739.0
"1995-01-01 00:00:00","Finland","Exports",40499.0
"1995-01-01 00:00:00","Finland","Imports",29471.0
"1995-01-01 00:00:00","France","Exports",301933.0
"1995-01-01 00:00:00","France","Imports",296725.0
"1995-01-01 00:00:00","Germany","Exports",523502.0
"1995-01-01 00:00:00","Germany","Imports",463905.0
"1995-01-01 00:00:00","Hungary","Exports",12865.0
"1995-01-01 00:00:00","Hungary","Imports",15465.0
"1995-01-01 00:00:00","India","Exports",30630.0
"1995-01-01 00:00:00","India","Imports",34707.0
"1995-01-01 00:00:00","Indonesia","Exports",0.0
"1995-01-01 00:00:00","Indonesia","Imports",0.0
"1995-01-01 00:00:00","Israel","Exports",19046.0
"1995-01-01 00:00:00","Israel","Imports",29579.0
"1995-01-01 00:00:00","Italy","Exports",233766.0
"1995-01-01 00:00:00","Italy","Imports",205990.0
"1995-01-01 00:00:00","Japan","Exports",443116.0
"1995-01-01 00:00:00","Japan","Imports",335885.0
"1995-01-01 00:00:00","Malaysia","Exports",73915.0
"1995-01-01 00:00:00","Malaysia","Imports",77691.0
"1995-01-01 00:00:00","Mexico","Exports",79542.0
"1995-01-01 00:00:00","Mexico","Imports",74427.0
"1995-01-01 00:00:00","Netherlands","Exports",203187.0
"1995-01-01 00:00:00","Netherlands","Imports",185240.0
"1995-01-01 00:00:00","Norway","Exports",41992.0
"1995-01-01 00:00:00","Norway","Imports",32968.0
"1995-01-01 00:00:00","Peru","Exports",5491.0
"1995-01-01 00:00:00","Peru","Imports",7584.0
"1995-01-01 00:00:00","Philippines","Exports",17502.0
"1995-01-01 00:00:00","Philippines","Imports",28341.0
"1995-01-01 00:00:00","Poland","Exports",22895.0
"1995-01-01 00:00:00","Poland","Imports",29050.0
"1995-01-01 00:00:00","Portugal","Exports",22787.0
"1995-01-01 00:00:00","Portugal","Imports",32611.0
"1995-01-01 00:00:00","South_Korea","Exports",125058.0
"1995-01-01 00:00:00","South_Korea","Imports",135119.0
"1995-01-01 00:00:00","Russia","Exports",82419.0
"1995-01-01 00:00:00","Russia","Imports",62603.0
"1995-01-01 00:00:00","Saudi_Arabia","Exports",50040.0
"1995-01-01 00:00:00","Saudi_Arabia","Imports",28091.0
"1995-01-01 00:00:00","South_Africa","Exports",27853.0
"1995-01-01 00:00:00","South_Africa","Imports",30546.0
"1995-01-01 00:00:00","Spain","Exports",97859.0
"1995-01-01 00:00:00","Spain","Imports",113543.0
"1995-01-01 00:00:00","Sweden","Exports",80448.0
"1995-01-01 00:00:00","Sweden","Imports",65039.0
"1995-01-01 00:00:00","Switzerland","Exports",81641.0
"1995-01-01 00:00:00","Switzerland","Imports",80152.0
"1995-01-01 00:00:00","Thailand","Exports",56439.0
"1995-01-01 00:00:00","Thailand","Imports",70786.0
"1995-01-01 00:00:00","Tunisia","Exports",5475.0
"1995-01-01 00:00:00","Tunisia","Imports",7903.0
"1995-01-01 00:00:00","Turkiye","Exports",21599.0
"1995-01-01 00:00:00","Turkiye","Imports",35710.0
"1995-01-01 00:00:00","Ukraine","Exports",13128.0
"1995-01-01 00:00:00","Ukraine","Imports",15484.0
"1995-01-01 00:00:00","United_Kingdom","Exports",237970.0
"1995-01-01 00:00:00","United_Kingdom","Imports",267271.0
"1995-01-01 00:00:00","United_States","Exports",584743.0
"1995-01-01 00:00:00","United_States","Imports",770852.0
"1995-01-01 00:00:00","Venezuela","Exports",18457.0
"1995-01-01 00:00:00","Venezuela","Imports",12649.0
"1995-01-01 00:00:00","Viet_Nam","Exports",5449.0
"1995-01-01 00:00:00","Viet_Nam","Imports",8155.0
"1996-01-01 00:00:00","Argentina","Exports",23811.0
"1996-01-01 00:00:00","Argentina","Imports",23762.0
"1996-01-01 00:00:00","Australia","Exports",60301.0
"1996-01-01 00:00:00","Australia","Imports",65427.0
"1996-01-01 00:00:00","Belgium","Exports",177089.0
"1996-01-01 00:00:00","Belgium","Imports",167680.0
"1996-01-01 00:00:00","Brazil","Exports",47747.0
"1996-01-01 00:00:00","Brazil","Imports",56981.0
"1996-01-01 00:00:00","Canada","Exports",201641.0
"1996-01-01 00:00:00","Canada","Imports",174959.0
"1996-01-01 00:00:00","Chile","Exports",16627.0
"1996-01-01 00:00:00","Chile","Imports",19199.0
"1996-01-01 00:00:00","China","Exports",151048.0
"1996-01-01 00:00:00","China","Imports",138943.0
"1996-01-01 00:00:00","Hong_Kong","Exports",180914.0
"1996-01-01 00:00:00","Hong_Kong","Imports",201284.0
"1996-01-01 00:00:00","Taiwan","Exports",117331.0
"1996-01-01 00:00:00","Taiwan","Imports",103079.0
"1996-01-01 00:00:00","Colombia","Exports",10587.0
"1996-01-01 00:00:00","Colombia","Imports",13684.0
"1996-01-01 00:00:00","Denmark","Exports",51341.0
"1996-01-01 00:00:00","Denmark","Imports",45230.0
"1996-01-01 00:00:00","Egypt","Exports",3535.0
"1996-01-01 00:00:00","Egypt","Imports",13019.0
"1996-01-01 00:00:00","Finland","Exports",41071.0
"1996-01-01 00:00:00","Finland","Imports",31383.0
"1996-01-01 00:00:00","France","Exports",305509.0
"1996-01-01 00:00:00","France","Imports",294560.0
"1996-01-01 00:00:00","Germany","Exports",523925.0
"1996-01-01 00:00:00","Germany","Imports",458471.0
"1996-01-01 00:00:00","Hungary","Exports",15705.0
"1996-01-01 00:00:00","Hungary","Imports",18145.0
"1996-01-01 00:00:00","India","Exports",33105.0
"1996-01-01 00:00:00","India","Imports",37942.0
"1996-01-01 00:00:00","Indonesia","Exports",0.0
"1996-01-01 00:00:00","Indonesia","Imports",0.0
"1996-01-01 00:00:00","Israel","Exports",20610.0
"1996-01-01 00:00:00","Israel","Imports",31620.0
"1996-01-01 00:00:00","Italy","Exports",252293.0
"1996-01-01 00:00:00","Italy","Imports",208263.0
"1996-01-01 00:00:00","Japan","Exports",410922.0
"1996-01-01 00:00:00","Japan","Imports",349152.0
"1996-01-01 00:00:00","Malaysia","Exports",78327.0
"1996-01-01 00:00:00","Malaysia","Imports",78418.0
"1996-01-01 00:00:00","Mexico","Exports",96000.0
"1996-01-01 00:00:00","Mexico","Imports",91979.0
"1996-01-01 00:00:00","Netherlands","Exports",208713.0
"1996-01-01 00:00:00","Netherlands","Imports",190656.0
"1996-01-01 00:00:00","Norway","Exports",49645.0
"1996-01-01 00:00:00","Norway","Imports",35615.0
"1996-01-01 00:00:00","Peru","Exports",5878.0
"1996-01-01 00:00:00","Peru","Imports",7947.0
"1996-01-01 00:00:00","Philippines","Exports",20408.0
"1996-01-01 00:00:00","Philippines","Imports",34126.0
"1996-01-01 00:00:00","Poland","Exports",24440.0
"1996-01-01 00:00:00","Poland","Imports",37135.0
"1996-01-01 00:00:00","Portugal","Exports",24587.0
"1996-01-01 00:00:00","Portugal","Imports",35149.0
"1996-01-01 00:00:00","South_Korea","Exports",129715.0
"1996-01-01 00:00:00","South_Korea","Imports",150339.0
"1996-01-01 00:00:00","Russia","Exports",89685.0
"1996-01-01 00:00:00","Russia","Imports",68092.0
"1996-01-01 00:00:00","Saudi_Arabia","Exports",60729.0
"1996-01-01 00:00:00","Saudi_Arabia","Imports",27744.0
"1996-01-01 00:00:00","South_Africa","Exports",29221.0
"1996-01-01 00:00:00","South_Africa","Imports",30182.0
"1996-01-01 00:00:00","Spain","Exports",107095.0
"1996-01-01 00:00:00","Spain","Imports",121056.0
"1996-01-01 00:00:00","Sweden","Exports",84804.0
"1996-01-01 00:00:00","Sweden","Imports",66836.0
"1996-01-01 00:00:00","Switzerland","Exports",79747.0
"1996-01-01 00:00:00","Switzerland","Imports",78224.0
"1996-01-01 00:00:00","Thailand","Exports",55721.0
"1996-01-01 00:00:00","Thailand","Imports",72332.0
"1996-01-01 00:00:00","Tunisia","Exports",5517.0
"1996-01-01 00:00:00","Tunisia","Imports",7701.0
"1996-01-01 00:00:00","Turkiye","Exports",23245.0
"1996-01-01 00:00:00","Turkiye","Imports",43628.0
"1996-01-01 00:00:00","Ukraine","Exports",14401.0
"1996-01-01 00:00:00","Ukraine","Imports",17603.0
"1996-01-01 00:00:00","United_Kingdom","Exports",258165.0
"1996-01-01 00:00:00","United_Kingdom","Imports",286936.0
"1996-01-01 00:00:00","United_States","Exports",625073.0
"1996-01-01 00:00:00","United_States","Imports",822025.0
"1996-01-01 00:00:00","Venezuela","Exports",23060.0
"1996-01-01 00:00:00","Venezuela","Imports",9880.0
"1996-01-01 00:00:00","Viet_Nam","Exports",7255.0
"1996-01-01 00:00:00","Viet_Nam","Imports",11144.0
"1997-01-01 00:00:00","Argentina","Exports",26431.0
"1997-01-01 00:00:00","Argentina","Imports",30450.0
"1997-01-01 00:00:00","Australia","Exports",62910.0
"1997-01-01 00:00:00","Australia","Imports",65892.0
"1997-01-01 00:00:00","Belgium","Exports",174538.0
"1997-01-01 00:00:00","Belgium","Imports",161938.0
"1997-01-01 00:00:00","Brazil","Exports",52994.0
"1997-01-01 00:00:00","Brazil","Imports",64242.0
"1997-01-01 00:00:00","Canada","Exports",214414.0
"1997-01-01 00:00:00","Canada","Imports",200864.0
"1997-01-01 00:00:00","Chile","Exports",17870.0
"1997-01-01 00:00:00","Chile","Imports",20822.0
"1997-01-01 00:00:00","China","Exports",182792.0
"1997-01-01 00:00:00","China","Imports",142189.0
"1997-01-01 00:00:00","Hong_Kong","Exports",188195.0
"1997-01-01 00:00:00","Hong_Kong","Imports",213297.0
"1997-01-01 00:00:00","Taiwan","Exports",123159.0
"1997-01-01 00:00:00","Taiwan","Imports",114446.0
"1997-01-01 00:00:00","Colombia","Exports",11522.0
"1997-01-01 00:00:00","Colombia","Imports",15378.0
"1997-01-01 00:00:00","Denmark","Exports",49277.0
"1997-01-01 00:00:00","Denmark","Imports",44899.0
"1997-01-01 00:00:00","Egypt","Exports",3921.0
"1997-01-01 00:00:00","Egypt","Imports",13211.0
"1997-01-01 00:00:00","Finland","Exports",41474.0
"1997-01-01 00:00:00","Finland","Imports",31607.0
"1997-01-01 00:00:00","France","Exports",302144.0
"1997-01-01 00:00:00","France","Imports",285027.0
"1997-01-01 00:00:00","Germany","Exports",512919.0
"1997-01-01 00:00:00","Germany","Imports",445758.0
"1997-01-01 00:00:00","Hungary","Exports",19100.0
"1997-01-01 00:00:00","Hungary","Imports",21235.0
"1997-01-01 00:00:00","India","Exports",35008.0
"1997-01-01 00:00:00","India","Imports",41432.0
"1997-01-01 00:00:00","Indonesia","Exports",0.0
"1997-01-01 00:00:00","Indonesia","Imports",0.0
"1997-01-01 00:00:00","Israel","Exports",22503.0
"1997-01-01 00:00:00","Israel","Imports",30782.0
"1997-01-01 00:00:00","Italy","Exports",240414.0
"1997-01-01 00:00:00","Italy","Imports",210132.0
"1997-01-01 00:00:00","Japan","Exports",420956.0
"1997-01-01 00:00:00","Japan","Imports",338754.0
"1997-01-01 00:00:00","Malaysia","Exports",78736.0
"1997-01-01 00:00:00","Malaysia","Imports",79029.0
"1997-01-01 00:00:00","Mexico","Exports",110431.0
"1997-01-01 00:00:00","Mexico","Imports",113121.0
"1997-01-01 00:00:00","Netherlands","Exports",207847.0
"1997-01-01 00:00:00","Netherlands","Imports",190744.0
"1997-01-01 00:00:00","Norway","Exports",48542.0
"1997-01-01 00:00:00","Norway","Imports",35709.0
"1997-01-01 00:00:00","Peru","Exports",6825.0
"1997-01-01 00:00:00","Peru","Imports",8558.0
"1997-01-01 00:00:00","Philippines","Exports",24882.0
"1997-01-01 00:00:00","Philippines","Imports",38622.0
"1997-01-01 00:00:00","Poland","Exports",25750.0
"1997-01-01 00:00:00","Poland","Imports",42310.0
"1997-01-01 00:00:00","Portugal","Exports",23952.0
"1997-01-01 00:00:00","Portugal","Imports",35055.0
"1997-01-01 00:00:00","South_Korea","Exports",136164.0
"1997-01-01 00:00:00","South_Korea","Imports",144616.0
"1997-01-01 00:00:00","Russia","Exports",86895.0
"1997-01-01 00:00:00","Russia","Imports",71983.0
"1997-01-01 00:00:00","Saudi_Arabia","Exports",60732.0
"1997-01-01 00:00:00","Saudi_Arabia","Imports",28732.0
"1997-01-01 00:00:00","South_Africa","Exports",31027.0
"1997-01-01 00:00:00","South_Africa","Imports",32998.0
"1997-01-01 00:00:00","Spain","Exports",100765.0
"1997-01-01 00:00:00","Spain","Imports",115678.0
"1997-01-01 00:00:00","Sweden","Exports",82767.0
"1997-01-01 00:00:00","Sweden","Imports",65596.0
"1997-01-01 00:00:00","Switzerland","Exports",76150.0
"1997-01-01 00:00:00","Switzerland","Imports",75900.0
"1997-01-01 00:00:00","Thailand","Exports",57345.0
"1997-01-01 00:00:00","Thailand","Imports",62854.0
"1997-01-01 00:00:00","Tunisia","Exports",5560.0
"1997-01-01 00:00:00","Tunisia","Imports",7948.0
"1997-01-01 00:00:00","Turkiye","Exports",26260.0
"1997-01-01 00:00:00","Turkiye","Imports",48560.0
"1997-01-01 00:00:00","Ukraine","Exports",14232.0
"1997-01-01 00:00:00","Ukraine","Imports",17128.0
"1997-01-01 00:00:00","United_Kingdom","Exports",280418.0
"1997-01-01 00:00:00","United_Kingdom","Imports",307534.0
"1997-01-01 00:00:00","United_States","Exports",689182.0
"1997-01-01 00:00:00","United_States","Imports",899020.0
"1997-01-01 00:00:00","Venezuela","Exports",23871.0
"1997-01-01 00:00:00","Venezuela","Imports",14606.0
